x,y,z
-12.48281967,6.123376942,5.628806978
-12.68254136,-7.92185392,-1.182106211
-10.88585201,8.176300269,6.296533965
-7.046159975,-12.43378385,-4.555507512
-14.72774803,-1.55834495,2.380125813
-5.734233314,-12.90353527,-5.061358096
-2.247522984,-13.51761198,-6.101049646
-9.431414042,9.567368802,6.671872554
-13.07031521,5.119569149,5.287425832
-9.403447029,-11.17486707,-3.420165196
-13.670939,-6.172665645,-0.060213697
-14.54139909,0.884295283,3.572916799
-13.88495431,-5.669172066,0.261786097
-5.504894102,-12.98762066,-5.100769605
1.279619215,-13.33815364,-6.742123717
-12.93218429,-7.553930834,-0.83470865
0.336306073,-13.47197028,-6.587329883
-6.065542808,-12.82596069,-4.868667471
-0.465798685,-13.54202083,-6.434027001
-13.34101913,-6.84752455,-0.358630985
-8.974947739,-11.48327756,-3.547484955
-6.870634948,-12.54427333,-4.520573193
-2.104372244,-13.56210294,-6.053179445
-14.65288228,-2.420514235,2.105742562
-12.09270434,-8.750441956,-1.481980894
-14.48041059,1.065915853,3.765837563
-14.45599654,1.183419204,3.824092431
-14.318765,-4.314910627,1.163836372
-13.49659792,-6.54486502,-0.081157414
-9.810623038,-10.93795799,-3.018733293
-5.920934239,-12.90268167,-4.843897538
-14.69708983,-1.407402455,2.648540887
-13.92835856,-5.545583188,0.497327676
-14.31803118,1.785942852,4.099315948
-10.7858753,-10.14279056,-2.405970436
-9.692736733,-11.02912788,-3.067440778
-13.11901533,-7.257030026,-0.476394761
-6.079103566,-12.86044302,-4.759569846
-13.36632891,-6.804608765,-0.196343934
-9.027403331,-11.48002686,-3.422714176
-14.21914939,2.135215736,4.272779468
-1.927706258,-13.5957984,-6.03640742
-14.56177734,-3.058031854,1.898178547
-10.83322409,-10.11275485,-2.318069286
-14.68005476,-1.605134639,2.630500891
-14.62834854,-2.468947934,2.217141167
-12.44639093,-8.303849762,-1.064627637
-13.32719989,-6.881626748,-0.170165952
-12.97764725,-7.501710981,-0.552271858
-9.873649684,-10.91588927,-2.890398472
-5.582640173,-13.03784255,-4.883522317
-4.764841002,-13.24936442,-5.172101368
-5.853596453,-12.95824845,-4.776945228
-6.923003967,-12.58249165,-4.330464177
-10.12111548,-10.73651188,-2.700061856
-14.0668284,-5.133813079,0.876528338
-10.60926587,-10.33869872,-2.356859451
-4.354567092,-13.35437894,-5.262918246
-14.57276897,0.178048818,3.550028627
-14.65866638,-1.662369639,2.712936982
-13.47912163,-6.580032241,0.128280136
-8.772724793,-11.68842058,-3.379367399
-13.80352097,-5.842195097,0.575817136
-14.27183117,-4.409682297,1.367310174
-13.89346599,-5.60768403,0.724901842
-14.15513397,2.196390278,4.450623793
-7.320715799,-12.44797329,-4.056486307
-12.80707832,-7.789887573,-0.544423126
-3.102139841,-13.56641326,-5.597245723
-13.40986692,4.220396663,5.231034429
-14.517711,0.433411667,3.748095733
-5.549922236,-13.10021788,-4.752121077
-14.32787198,-4.151786776,1.573134158
-13.45640768,-6.624290936,0.209432705
0.286630863,-13.57049355,-6.384320445
-11.41378326,-9.594287171,-1.635605531
-12.69223504,5.568859786,5.735413714
-14.53817226,0.164937409,3.689761899
-14.58410401,-2.451009988,2.509274852
-13.08316049,-7.335923361,-0.123044332
-5.013556665,-13.26799272,-4.881046881
-3.217581234,-13.59013542,-5.473151765
-12.96323999,5.056762687,5.60210318
-14.02743436,-5.188905528,1.142954431
-13.17724946,-7.166578681,0.01570796
-14.61981123,-1.55724573,2.972558731
-8.985853597,-11.60957601,-3.077690705
-5.466755894,-13.1654087,-4.667611138
-14.17720022,1.901717082,4.515580368
-13.98471196,-5.295542442,1.176886436
-13.11889205,4.70757886,5.543768811
-13.11889205,4.70757886,5.543768811
-13.7940718,3.118749094,4.999698714
-5.266425431,-13.24066899,-4.685023778
-13.96070224,-5.356216042,1.187325842
-11.51488146,7.251307853,6.310787544
-10.06566451,-10.87754282,-2.315482707
-7.128731967,-12.61539871,-3.877227864
-7.940106233,-12.24071817,-3.481311783
-13.60784014,-6.267541614,0.737976239
-8.744568847,-11.80036838,-3.046936444
-7.231033069,-12.58023235,-3.801304335
-10.40165843,-10.61070422,-2.053888465
-14.28700979,-4.150760046,1.91116256
-6.957511431,-12.70289075,-3.902512189
-7.143599071,-12.62626861,-3.81396555
-11.19375055,-9.875565091,-1.474165136
-13.5445032,-6.405349744,0.719671928
-10.45463857,-10.57576634,-1.963083957
2.905994204,-13.10809277,-6.688280924
-12.94017645,-7.585885902,0.078539457
-5.154246761,-13.31600718,-4.595399132
-11.35880848,-9.711629389,-1.289078949
-9.214265516,-11.52599839,-2.692335792
-5.569514573,-13.20417077,-4.430618655
-11.29059447,7.495773459,6.429296757
-14.53965352,-0.795074978,3.600879252
-2.038891069,-13.75749435,-5.619098901
-12.46888319,-8.331441388,-0.337692678
-1.981385772,-13.76688462,-5.616671454
-14.2317398,1.397942119,4.528061398
-12.75251783,-7.897654914,-0.018325953
-5.518895586,-13.23875284,-4.390582504
-14.13969773,-4.665309406,1.817645787
-12.63598903,5.483798171,5.937991151
-12.32633122,-8.538339617,-0.397888394
-10.29426845,-10.738515,-1.926741453
-2.262285388,-13.76974118,-5.502389721
-1.395644926,-13.78773687,-5.740251485
-13.94565585,-5.308601433,1.528866837
-1.175214598,-13.79314231,-5.776512437
-9.873907951,9.031930669,6.777180105
-8.558925349,-11.97704863,-2.880122048
-14.3816409,-3.420885527,2.542822699
-12.53108241,-8.243911502,-0.099483038
3.254088273,-13.03205409,-6.676561677
-14.0247132,2.088500678,4.893422573
-14.43371031,-2.999588011,2.769562861
-11.46177868,-9.624394174,-0.999332922
-9.917834171,-11.06137211,-2.069447351
2.589077109,-13.23330907,-6.570860727
-7.870533862,-12.35902305,-3.210801435
-6.737371501,-12.86551883,-3.753165399
-14.33666868,0.651024315,4.36303777
-14.47780142,-0.530876878,3.887343016
-14.35025068,0.543756312,4.332970632
-14.43508893,-0.095738539,4.076645904
-12.95344045,-7.554223197,0.376951432
-8.192877198,-12.19688536,-3.018733293
-6.911391249,-12.80370751,-3.646607319
-3.675666999,-13.67956828,-4.935471997
-14.33800844,0.545798496,4.373055903
-3.389840903,-13.71824455,-5.031773546
-6.303147593,-13.04449672,-3.887343016
0.458754633,-13.68482543,-6.124956906
-13.49027232,-6.469246452,1.077684187
-11.848318,-9.180565106,-0.578433192
-2.395434612,-13.81059593,-5.34128572
-1.639848383,-13.83432244,-5.560793096
-13.71200626,-5.913835999,1.416837364
-13.93349445,2.289189062,5.061358096
-14.0575581,1.828252973,4.903320445
-5.8630491,-13.20582435,-4.028753956
5.126518326,-12.31566927,-6.858797288
-12.72377834,5.200251089,6.005235488
-12.82614905,5.005864994,5.952412645
0.043218646,-13.75687694,-5.978835085
-2.956714437,-13.79184063,-5.103231507
-13.86084876,-5.462728266,1.742260473
-9.504671957,-11.4078616,-2.126477052
-9.523766115,-11.39433713,-2.113518479
-7.909731837,-12.38238231,-3.018733293
-13.88768554,2.373865562,5.147519083
-14.42702577,-2.653060672,3.134038356
-11.73960082,-9.321384975,-0.541806849
-9.272699884,-11.57422142,-2.248207131
-12.39585616,-8.446372469,0.039269863
-13.85167628,2.469853702,5.199123682
-10.75508614,-10.37881314,-1.268211231
-4.36288276,-13.6051033,-4.567977474
-7.563199611,-12.56243264,-3.1596357
-12.30675808,-8.575737108,-0.020943944
-8.401023352,-12.12809528,-2.707787179
-4.005853281,-13.6723711,-4.692484198
-8.471625735,-12.0897513,-2.658847682
-10.93579523,7.82348796,6.648414757
-12.16091664,-8.780412899,-0.128280136
-8.521443458,-12.0620297,-2.625345885
-13.43886301,-6.548765464,1.229077629
-13.95385449,2.072970129,5.098307548
-14.4226911,-0.685202595,4.064047084
-1.492942324,-13.87811077,-5.492646411
-9.213442064,-11.63281017,-2.188655486
-13.57190015,-6.216566522,1.468954406
-9.255575534,-11.61087494,-2.126477052
-4.373701275,-13.63065752,-4.48061522
-0.166363536,-13.81372127,-5.844093425
-10.37652787,-10.74145676,-1.395985678
-2.351909712,-13.87586719,-5.189299598
-8.698051199,-11.97623549,-2.431807731
-9.832816866,-11.19246057,-1.744860721
-13.71705503,-5.811246001,1.752661145
-6.813416482,-12.92826308,-3.381918037
-11.33565524,-9.80195081,-0.651675298
-14.28430446,0.339122768,4.56548376
-14.38543411,-2.559845779,3.392119557
2.754058869,-13.25224923,-6.464754455
-8.82360455,-11.91571609,-2.27150014
-5.997905398,-13.2407329,-3.702448257
-14.37141092,-2.614319209,3.409968235
-13.318927,-6.771698305,1.322983611
-8.325647176,-12.21868029,-2.527340693
-2.798408776,-13.87856101,-4.95524495
-7.846079276,10.71245988,6.977266171
-12.89225157,-7.618383366,0.866074044
-7.713348871,-12.54768165,-2.839002364
-5.952443008,-13.26335566,-3.69483678
-13.27690162,-6.852719924,1.328199113
-7.785154739,-12.51711123,-2.777281427
-13.96103352,-4.938377504,2.387879965
-8.146994866,-12.3321355,-2.558301916
-10.92062933,7.772367495,6.732767533
-7.39159913,-12.71534825,-2.94689349
-6.2542166,-13.17728465,-3.499134746
-14.37401269,-1.080787443,4.149657531
-6.947260565,-12.91325958,-3.1596357
-11.70277095,-9.382396342,-0.125662236
-8.90128987,-11.89427122,-2.072040278
-11.24060856,-9.920394462,-0.484244715
-9.176219881,-11.71549494,-1.882595825
-3.494644857,-13.84117254,-4.60536645
-11.10951689,-10.06290028,-0.562736598
-8.788948904,-11.97346173,-2.095373775
-12.97688928,-7.431934567,1.169056505
-14.28308727,-3.08289437,3.389569331
-14.02013179,-4.601451725,2.694911229
-13.87792353,-5.152883637,2.418890005
-13.0505708,-7.284752491,1.270819832
-1.022067876,-13.95125232,-5.414603958
-13.95597966,-4.854524651,2.581515475
-12.233587,-8.668275137,0.447610496
-7.462719686,-12.70973088,-2.787571663
-0.855202237,-13.94249757,-5.46583852
-11.62071856,-9.484383308,-0.073303537
-8.145985016,-12.36342325,-2.405970436
-6.364687503,-13.17185486,-3.315568204
-12.47275015,5.407782328,6.339273926
-14.34550806,-1.870794707,3.963145919
-13.2416575,3.779482393,5.947606205
-13.67041655,2.595409676,5.60210318
-7.564224868,-12.67401249,-2.674305444
-13.3764894,-6.55307454,1.768260549
-11.81787953,-9.236461504,0.15969461
-13.52793579,-6.16503552,1.996820078
-14.12656645,-3.984103787,3.093062781
-13.65469389,-5.807327396,2.196425113
-2.080462865,-13.98749443,-5.002166924
-8.397915923,-12.24191605,-2.147207396
-12.54452195,-8.171432679,0.928793297
-11.63878884,-9.461960548,0.099483038
-10.90012812,-10.29333347,-0.484244715
-9.958653322,-11.15772837,-1.153395682
-4.021215391,-13.81411233,-4.242655706
-14.18452978,-3.520827198,3.376816659
-14.26780134,-0.670356712,4.580443957
-0.192038164,-13.92693549,-5.568086678
2.047952517,-13.5254885,-6.153620983
-13.33569833,-6.596705726,1.908565874
-8.726603596,-12.05976083,-1.846228141
-14.25591233,-0.807013243,4.595399132
-4.252861465,-13.79843073,-4.064047084
-3.948236733,-13.85121697,-4.189894422
-3.948236733,-13.85121697,-4.189894422
-14.26969803,-2.232023543,4.048924417
-10.77631035,-10.42475122,-0.442376813
-14.14913153,-3.548766057,3.494043003
-2.493428688,-14.01219339,-4.737219634
-14.24437947,-0.86623285,4.620313216
-0.111969658,-13.94619781,-5.52186829
-14.15873622,0.014826999,4.952773859
-12.88250391,-7.536978798,1.495006254
-5.993283198,-13.36684534,-3.226143555
-10.6549486,-10.54763178,-0.468544677
-10.47138583,-10.72293693,-0.607208621
-6.903944722,-13.02828344,-2.756696898
-10.69075586,7.93676134,6.907644942
-13.13120422,-7.014355591,1.835835339
-0.707317027,-14.01104003,-5.30946889
-13.80115207,-5.151804504,2.826147907
-5.155986125,-13.62334431,-3.580544233
-8.097788541,-12.45521858,-2.072040278
-2.284489049,-14.04273674,-4.752121077
-7.743711318,-12.64649519,-2.258560268
4.838988293,-12.53401742,-6.669527688
-8.317006144,-12.33511206,-1.916355758
-4.552368158,-13.78122452,-3.788640225
-14.04304827,-3.949967603,3.491496971
-7.773642789,-12.64576471,-2.157571001
-10.75813619,-10.45087601,-0.204197215
-8.24966109,-12.38857273,-1.861815653
-14.04734094,0.424277111,5.243300631
-14.21555784,-1.800884167,4.435620751
-1.863818703,-14.08113741,-4.82159198
-9.740055633,-11.37194918,-0.900048929
-14.17985496,-2.630640723,4.124493022
-11.67301589,-9.40212928,0.58366525
-4.816387153,-13.74575142,-3.585628644
-13.26583904,3.356773331,6.144069283
-7.990910757,-12.54321736,-1.952701571
-9.273007362,-11.73324095,-1.158616098
-14.09821521,-3.309302598,3.910095172
-12.18038963,-8.681774087,1.124680902
-7.507423477,-12.80121197,-2.183475402
-8.981802835,9.71986238,7.060558982
-12.86443247,-7.487278491,1.856620042
-14.15871725,-2.567969786,4.235121853
2.318425248,-13.52071604,-6.067548276
-12.84009128,-7.530224714,1.851424204
-12.14664475,-8.728249689,1.129902083
-12.38804224,5.260963831,6.622587792
-8.823874893,-12.05629615,-1.336022062
-13.7157413,-5.204643545,3.128917739
-7.796080622,-12.67234819,-1.905969129
-2.563055349,-14.10358259,-4.418111054
-6.762633965,-13.15866255,-2.473131961
-13.55879515,2.307906062,5.986037385
-14.07513459,-3.208127266,4.074126388
-10.53207619,-10.68016799,-0.0968651
-7.472782409,-12.83952571,-2.074633142
-14.07457654,-3.171842812,4.104352364
-5.47715659,-13.61798661,-3.090501003
-4.563905858,-13.84860647,-3.51949745
-13.40433698,-6.145476325,2.748976313
-12.53283362,-8.064482207,1.700649346
-8.438647079,-12.31510937,-1.458532409
-11.63656437,-9.426467272,0.855619328
-10.72037676,-10.49084034,0.125662236
-8.382389805,-12.35285376,-1.463743496
-7.475901489,-12.85004305,-1.996820078
2.742625172,-13.42047576,-6.113005604
2.745181207,-13.42104195,-6.110614784
-13.14740685,3.47124,6.332154933
-14.10772656,-2.464729779,4.460623111
-10.65626737,-10.55630474,0.091629216
-3.0664443,-14.08760757,-4.13959324
-6.674647282,-13.21355572,-2.418890005
-8.747343676,9.914934705,7.083646547
-6.833283925,-13.14902096,-2.325828599
-12.11358912,-8.739810375,1.369917248
-7.673509831,-12.7557316,-1.846228141
-3.43647247,-14.05432798,-3.958095749
-13.01661761,-7.076273927,2.343931178
-3.560918057,-14.04169099,-3.892399881
-7.574008326,-12.81205166,-1.867011038
-7.51845005,-12.84054825,-1.895581571
-13.35550765,2.812012495,6.222780818
-10.58581588,-10.62654073,0.130898032
-13.87890101,0.707931964,5.645789507
0.971721785,-13.89626894,-5.563224459
-8.176708263,-12.49056144,-1.458532409
-6.731999539,-13.20659427,-2.294787544
-14.08696897,-1.75212801,4.846375196
-9.719461747,-11.41629135,-0.447610496
-4.303516147,-13.93685061,-3.499134746
-12.8536519,-7.385208517,2.289613053
-3.012035462,-14.12202681,-4.061526949
-2.670724143,-14.14794257,-4.207487805
-13.63933004,-5.213809681,3.432909053
-8.244850404,-12.45661016,-1.362095902
-11.15907768,-9.998414269,0.711826893
-7.308394821,-12.95973174,-1.905969129
-1.629326702,-14.19030752,-4.580443957
-6.654929162,-13.2548987,-2.240441559
-5.000599944,-13.7989532,-3.095624464
-5.389524179,-13.69612241,-2.892967358
-3.008444913,-14.1414837,-3.995960223
-12.28472651,5.255091724,6.816854511
-5.269283346,-13.73411663,-2.934057498
-7.511476838,-12.86981679,-1.71625509
-13.74711434,1.101236981,5.899502042
-13.60356179,1.735417245,6.077123802
-13.8693527,-3.971734031,4.106870385
-12.3780029,-8.245741258,1.947510021
-12.84415708,-7.338066839,2.486041842
-13.50546352,-5.574824928,3.394669678
-7.95365136,-12.63996679,-1.403805381
-7.871844876,-12.68609619,-1.448109701
-12.77961014,4.16221304,6.660146192
-12.77850467,4.161852999,6.66249187
-8.980520161,-11.99141398,-0.745820608
-7.534020889,-12.86714124,-1.635605531
-5.331119935,-13.73023036,-2.839002364
-9.503910956,-11.59911384,-0.369099879
-3.646122423,-14.08836515,-3.636448621
-5.322426219,-13.73625375,-2.826147907
-4.758487175,-13.88258886,-3.103308948
-13.87608669,0.171959016,5.6942645
-13.94333761,-0.38216638,5.516999656
-5.990451499,-13.53097173,-2.455054964
-13.76484101,-4.374398594,4.048924417
-9.832954427,-11.32748202,-0.034033891
-9.011329926,9.626348962,7.15047821
-10.73604567,-10.45494129,0.656906303
-8.248844048,-12.48156776,-1.080295399
-7.413363271,-12.94446197,-1.57573769
-12.00469824,-8.811877618,1.799453522
-7.631848233,-12.83308033,-1.437686288
2.186377363,-13.66528188,-5.786175348
-13.06316649,3.320048766,6.582625412
-13.78077877,0.560720643,5.897094942
-10.70397173,-10.48576393,0.688290625
-11.58236702,-9.422808429,1.435080325
-13.89814258,-3.295628306,4.580443957
-11.40612352,6.667871225,7.102101066
-13.83307631,-3.805069519,4.37806417
-11.15150208,-9.97409636,1.077684187
-8.960681369,-12.01729849,-0.539190555
-1.606437823,-14.25433564,-4.385575571
-1.606437823,-14.25433564,-4.385575571
-1.657329552,-14.25848861,-4.35301751
-13.92894364,-2.684813059,4.876095562
-13.43243815,-5.572139761,3.67707273
-13.24903029,2.645012855,6.516678861
-6.311994696,-13.45021365,-2.061668191
-13.13452683,-6.454448273,3.290030783
-13.90648191,-2.665382704,4.950302616
-7.178636851,-13.07951323,-1.54709621
-6.241029008,-13.48209719,-2.069447351
-6.66485305,-13.31520804,-1.812448273
-9.421419875,-11.67192465,-0.054977748
-8.163458342,-12.55143117,-0.905275428
-6.854140377,-13.23428196,-1.695447016
-12.91073091,-6.995373658,3.062315253
-5.427086176,-13.76337001,-2.473131961
-11.07049502,7.112589728,7.201055989
-8.902404657,-12.06610757,-0.395271315
-9.84120834,-11.31702535,0.274873971
-11.10177014,-10.00309796,1.299511868
-6.303563621,-13.46890445,-1.963083957
-13.70309288,-4.202535371,4.423114499
-13.01011228,-6.717895537,3.256817165
-13.64435723,-4.509798019,4.300376454
-11.2753501,-9.784250408,1.461137975
-8.321358907,-12.45850029,-0.735361404
-13.03850634,-6.634853767,3.313014915
-7.676752931,-12.83708634,-1.129902083
-5.083843855,-13.86974951,-2.604722665
-5.083843855,-13.86974951,-2.604722665
-13.28805096,2.364569668,6.544960817
-12.78247991,-7.237870517,3.036682046
-13.6787157,-4.242119554,4.460623111
-6.297302949,-13.4800318,-1.905969129
6.59072708,-11.60649399,-6.844823864
-13.16364053,2.718871623,6.65780031
-7.950633554,-12.68915031,-0.879141845
-12.62893253,-7.543299663,2.934057498
-13.86321727,-1.736584352,5.458523776
-9.062398133,-11.95225854,-0.128280136
-12.81776686,-7.119633755,3.164754016
-8.06828364,-12.62087605,-0.785039344
-5.753016,-13.68588425,-2.144616331
-13.83286779,-2.646267845,5.162270341
-13.30312171,-5.745751654,3.874698781
-10.14981488,-11.02238651,0.698751401
-8.096540749,-12.60681789,-0.717056938
-13.81989253,-2.703841283,5.167186169
-1.830487885,-14.32887686,-4.041361417
-6.804379802,-13.28548637,-1.481980894
-13.04561772,-6.470225947,3.598337758
-11.55802861,-9.356167426,1.968274792
-10.74687684,-10.3853905,1.283862253
-10.31274843,-10.85218596,0.93663208
-9.524341694,-11.58275311,0.356013734
-4.898176597,-13.95575565,-2.498949831
-6.210255464,-13.53939323,-1.765660782
-6.210255464,-13.53939323,-1.765660782
-13.69464963,0.002390167,6.120176944
-6.28859102,-13.51054452,-1.708452452
-8.014944731,-12.66370352,-0.625519099
-4.654016399,-14.02316844,-2.586673181
-11.05850856,-9.999143184,1.651218933
-13.35789295,-5.342776,4.245166732
-3.615297957,-14.22486309,-3.095624464
-13.61679118,-3.981828398,4.87114365
-11.97198728,-8.659906283,2.584094367
-6.361124292,-13.49361711,-1.567926949
-4.955615979,-13.96324013,-2.338759368
-10.47568351,-10.66013298,1.273428394
-1.383435916,-14.36753132,-4.081684563
-5.20792585,-13.89964066,-2.16275241
-13.23250248,-5.668724253,4.215025906
-12.10533651,-8.400900692,2.808148054
1.464232972,-13.97818075,-5.24084771
-5.261085939,-13.88639896,-2.118702102
-13.74350694,-1.79472741,5.735413714
-13.74350694,-1.79472741,5.735413714
-0.953515089,-14.35585879,-4.242655706
-12.8174646,-6.86690482,3.682148734
-12.53482843,4.128515842,7.129756872
-5.230601894,-13.90105544,-2.097966068
-13.72918471,-2.034695519,5.689420113
-9.54203351,-11.55485299,0.659521775
-13.45827021,0.988313585,6.549671689
-8.62721583,-12.27073349,0.01570796
-7.603342157,-12.91306671,-0.664752659
-12.08700143,-8.403813826,2.877552722
-9.497595827,-11.5914065,0.659521775
-13.28199696,1.769837404,6.742123717
-11.9981916,-8.545595102,2.831289948
-13.66095065,-3.053584252,5.39018094
-8.057755881,-12.64814319,-0.311518874
-4.289756207,-14.14587486,-2.547982748
-3.592598494,-14.27110444,-2.903242021
-7.820596615,-12.79210356,-0.447610496
-7.820596615,-12.79210356,-0.447610496
-5.117525083,-13.9465707,-2.074633142
-7.287647911,-13.08794311,-0.771967016
-5.743837464,-13.75130546,-1.705851469
-13.09293743,2.400641642,6.914615618
-13.54948036,0.212852247,6.431661977
-7.101326826,-13.18308252,-0.881755325
-4.309473673,-14.14862843,-2.498949831
-12.29864269,-7.928972717,3.297693065
4.875907943,-12.6889338,-6.341646538
-10.45527437,-10.6393645,1.578341175
-9.444969915,-11.6261782,0.790268108
-6.803637017,-13.32987558,-1.012393426
-8.034591688,-12.66537619,-0.183255013
-13.63627381,-1.061225241,6.158395708
-1.590055715,-14.42562747,-3.791173278
-13.53710114,-3.713491716,5.287425832
-11.05058461,-9.91164165,2.154980198
-8.489138581,-12.36563883,0.15969461
-12.34374243,4.409979748,7.292743065
-13.62715156,-1.185031832,6.156008439
-13.50936115,-3.761716851,5.324156987
-9.413226322,-11.6451304,0.884368778
-7.690023942,-12.87457715,-0.329840641
-1.320966947,-14.43126291,-3.87216958
-13.53758906,-0.25048061,6.455303391
-13.62325585,-1.844357686,6.000437059
-5.343990395,-13.90705918,-1.742260473
-13.19963267,-5.335677789,4.722312995
-13.07441208,2.204330315,7.0143194
-2.183856196,-14.44007617,-3.422714176
-0.5149542,-14.38639561,-4.215025906
-5.267802697,-13.93348021,-1.763060962
-12.15941134,-8.106253527,3.381918037
-7.348358483,-13.06788667,-0.481628079
-4.661015577,-14.10186472,-2.100558297
-12.14414808,4.781258879,7.393188146
-8.617391173,-12.27040979,0.421441548
-7.044924866,-13.22729099,-0.638597442
-7.042616161,-13.22852036,-0.638597442
-12.13685193,-8.121846969,3.425263052
-13.42160082,-4.082912145,5.30946889
-4.199244829,-14.21284218,-2.315482707
-12.90141618,-6.261808702,4.398091899
-4.977850423,-14.02588923,-1.869608645
-4.470980952,-14.15429372,-2.160161738
-7.015355871,-13.24411145,-0.615056081
-2.209477763,-14.45587552,-3.33854325
-10.35999286,-10.69068331,1.838433624
-9.198658837,-11.8119439,0.928793297
-8.407215964,-12.41740609,0.356013734
-4.556722966,-14.14163357,-2.061668191
-13.55059864,-1.383588279,6.282273481
-4.590230482,-14.13567101,-2.027951992
-4.560069965,-14.14356403,-2.040921006
-12.85020739,-6.345387796,4.428117404
-11.91815913,-8.479190294,3.325780349
-12.89960537,-6.18322379,4.513083749
-4.709435715,-14.10774326,-1.947510021
-12.8643448,2.748484196,7.207944749
-10.12761134,-10.93299714,1.703250433
-1.092314944,-14.45981361,-3.836748411
-6.763041383,-13.37114532,-0.688290625
-13.51783321,-2.674151332,5.925968264
-5.980118106,-13.70750875,-1.158616098
-11.31225012,6.332571137,7.545299199
-7.868618569,-12.77027194,0.070685573
-11.63707091,5.728671814,7.533982997
-13.33528325,-4.268657824,5.380407131
3.827372295,-13.25156137,-5.894687662
3.827372295,-13.25156137,-5.894687662
-4.467546904,-14.17787641,-2.007198363
-11.4641826,-9.194401683,3.005909995
-13.4322571,-3.453815735,5.713635102
-3.075824796,-14.42110519,-2.751549925
-13.38181357,-3.799287586,5.611816046
-4.453946881,-14.18652677,-1.976060594
-12.73778535,-6.523865738,4.493105855
-7.037538551,-13.24125971,-0.376951432
-11.70590589,-8.769888955,3.325780349
-13.45287795,-2.915989187,5.959620945
-13.19322948,-4.799335294,5.282525601
-7.186481652,-13.16453439,-0.222521317
-6.59837625,-13.45706984,-0.607208621
-4.975832471,-14.05911513,-1.606976315
-4.352619311,-14.21902245,-1.968274792
-6.479635487,-13.5119365,-0.664752659
-9.021743449,9.447315313,7.372677839
-2.92211896,-14.45303407,-2.751549925
-13.4130121,-0.543411859,6.692967197
4.597318211,-12.89652235,-6.127346607
-4.48828858,-14.19183666,-1.856620042
-3.875249058,-14.32254804,-2.201604529
-13.07020702,-5.243593206,5.164728334
-7.329243159,-13.08730536,-0.068067607
-1.795352183,-14.51722534,-3.320674479
0.228155678,-14.36402005,-4.315422682
-4.950301559,-14.07282052,-1.565323273
-12.50578252,-7.026530467,4.385575571
-9.161929591,-11.80723269,1.283862253
-9.1598687,-11.80883157,1.283862253
-4.525560681,-14.18900527,-1.786457401
0.143107692,-14.38455487,-4.250188396
-13.44129713,-1.593261214,6.464754455
-10.42204742,-10.53543944,2.320655794
-9.169993723,-11.79635633,1.325591382
-4.526594528,-14.19224669,-1.75786116
-4.506681119,-14.19826053,-1.760461088
-5.324912688,-13.96650648,-1.257776443
-9.467817519,-11.52220901,1.61218207
-3.199267406,-14.44289148,-2.483460017
-13.22778324,-4.1656282,5.716055645
-4.4934558,-14.20817525,-1.713654263
-7.680790544,-12.87953456,0.3507792
3.49471114,-13.4452592,-5.657914728
-4.008917091,-14.31972339,-1.968274792
-8.87332425,-12.03108741,1.231686801
-8.86689593,-12.03555857,1.234295936
-12.44869985,3.595486417,7.556609656
-9.512857873,-11.46643439,1.739660172
-12.64301193,-6.480897872,4.811674576
-0.171561515,-14.4548371,-4.00352984
-4.160350877,-14.29208554,-1.851424204
-11.78760475,-8.451549635,3.824092431
-6.984170893,-13.2747254,-0.054977748
-4.336347712,-14.25470986,-1.731858952
2.011958252,-13.99663005,-5.004634983
-2.497219821,-14.5329633,-2.748976313
2.876241452,-13.70802,-5.368186183
-12.32944315,3.849638562,7.626605707
-13.35418907,-1.684658514,6.620238674
-3.840929439,-14.3646248,-1.976060594
-9.275271645,-11.66897302,1.674635636
-7.164020645,-13.17802536,0.128280136
-8.596236891,-12.2357468,1.179496341
-7.166227974,-13.17660461,0.14922319
-2.374606052,-14.54861636,-2.774708656
-9.933196921,-11.01259114,2.248207131
-8.050505946,-12.63189734,0.790268108
-5.01000913,-14.08529672,-1.22646842
-11.61380376,-8.697723136,3.80383681
-8.165820696,-12.55027029,0.900048929
-5.423167953,-13.95286197,-0.952308874
-12.95469199,-5.13435704,5.551065948
-9.601729339,-11.34202077,2.040921006
-2.517948541,-14.54709046,-2.653694446
-0.187098823,-14.4856444,-3.889871508
-2.884859631,-14.51640948,-2.439557478
-2.40694655,-14.5549504,-2.712936982
-11.40882035,-9.016611484,3.679610788
-7.185995745,-13.16364428,0.282726596
-11.57492411,-8.715997872,3.87975683
-0.187203631,-14.49375887,-3.859521805
-9.301857097,-11.61892496,1.864413374
-9.117917602,-11.78444924,1.72925844
-12.8607886,1.876186154,7.4886609
-12.84510292,1.919713493,7.504534041
-13.21181868,-3.340650645,6.268006107
-7.813852748,-12.78107265,0.76673792
-2.897209831,-14.52550481,-2.369785929
0.719673299,-14.35531355,-4.290343015
-1.541304041,-14.59103306,-3.118675362
-10.42156378,-10.39975973,2.86984422
-8.940110271,-11.93311455,1.635605531
-3.220502931,-14.49083922,-2.154980198
-10.00048633,8.138774029,7.664895983
0.675200519,-14.37089641,-4.245166732
-12.1477941,4.137812479,7.76592599
-3.259737023,-14.48817291,-2.113518479
-5.052215991,-14.08704645,-1.015005435
-3.766546964,-14.40843825,-1.791656014
2.100232107,-14.01950333,-4.903320445
-9.10389161,9.273895493,7.490929176
