hr,lat,lon,mag,fingure_print
1783,-25.67,-36.02,5.25,794.86346
1784,-22.98,-29.98,4.14,921.3093
1785,-30.23,-49.54,6.49,1228.2191
1786,-18.07,-20.48,6.32,604.4188
1787,-19.68,-23.46,5.08,343.4362
1788,-20.39,-24.87,3.36,852.1634
1789,-18.29,-20.96,4.95,609.5518
1790,-15.95,-16.93,1.64,884.69714
1791,-3.74,2.01,1.65,675.231
1792,-26.64,-39.25,5.65,1079.1725
1793,-33.22,-64.4,5.71,1302.4886
1794,0.18,7.62,6.15,698.83594
1795,-0.43,6.75,5.94,488.87112
1796,-1.05,5.81,6.15,780.3314
1797,-32.75,-61.66,6.82,1124.5372
1798,-10.32,-8.0,6.25,477.43994
1799,-23.84,-32.58,5.61,1293.0505
1800,-19.28,-23.26,6.57,390.27728
1801,-34.51,-84.19,6.11,1530.5253
1802,15.46,30.92,5.42,990.6981
1803,-18.71,-22.31,6.16,620.5922
1804,-2.7,3.24,5.74,703.4471
1805,-0.24,6.72,5.07,477.4016
1806,-21.49,-28.02,6.23,1100.8073
1807,-15.36,-16.66,6.42,951.8341
1808,-9.42,-7.07,5.42,641.92523
1809,-10.86,-9.39,6.16,686.29736
1810,-7.17,-3.75,4.88,1106.9084
1811,-17.22,-20.09,4.59,656.5768
1812,-27.31,-42.23,5.89,949.8136
1813,-33.58,-69.84,6.08,1745.8165
1814,-10.42,-8.93,5.5,559.6437
1815,-30.39,-114.02,6.51,1003.779
1816,-9.64,-7.79,5.77,505.34787
1817,-24.04,-34.37,6.35,1126.9502
1818,-34.18,-79.56,6.27,1279.0797
1819,-11.42,-10.93,6.35,1120.0222
1820,-17.84,-21.88,6.41,607.38434
1821,-5.1,-1.25,5.47,1247.3135
1822,-2.81,2.08,6.24,825.8508
1823,-27.56,-44.15,6.07,939.73206
1824,4.13,12.21,6.0,827.07886
1825,3.23,10.85,6.37,1041.5022
1826,-19.83,-26.28,6.39,791.3492
1827,-32.73,-66.03,5.87,1461.169
1828,12.76,25.57,6.48,1054.5016
1829,-27.2,-43.56,2.84,829.3445
1830,-19.8,-26.46,5.79,769.5897
1831,-6.29,-3.7,6.29,1015.511
1832,-10.15,-9.72,5.94,710.83044
1833,-17.19,-21.67,5.78,666.8314
1834,-18.62,-24.31,4.71,541.5764
1835,-31.83,-61.75,5.57,1032.1603
1836,-33.87,-87.52,5.14,1443.4688
1837,-15.91,-19.53,6.21,797.66797
1838,-29.96,-53.75,6.75,1247.7728
1839,-14.94,-18.02,4.2,984.07764
1840,-21.39,-30.38,6.33,721.882
1842,-16.17,-20.48,5.46,711.0586
1843,-0.61,4.23,4.76,842.0831
1844,21.71,41.74,6.17,1197.5669
1845,-8.07,-7.18,4.38,755.26337
1846,4.9,12.49,6.55,1071.3689
1847,-8.88,-8.5,5.46,748.06165
1848,-20.85,-29.8,6.22,554.3658
1849,-26.61,-43.94,5.55,981.91895
1850,-0.15,4.66,6.48,774.16095
1851,-17.73,-23.84,6.85,465.03183
1852,-17.74,-23.86,2.23,456.69904
1853,17.87,33.86,6.26,1270.0308
1854,0.93,6.26,6.27,827.34937
1855,-20.98,-30.44,4.62,632.2155
1856,-32.98,-73.35,5.46,1186.0055
1857,16.68,31.51,6.15,1092.291
1858,-7.84,-7.39,5.69,777.4698
1859,-32.78,-99.07,6.03,1522.3242
1860,-6.78,-5.76,6.18,988.1351
1861,-18.2,-25.14,5.35,284.2184
1862,-30.88,-59.89,3.87,1030.416
1863,-18.17,-25.31,6.46,305.15872
1864,-9.99,-11.08,5.64,1067.2446
1865,-25.14,-40.95,2.58,1205.1464
1866,11.82,22.81,5.73,1275.407
1867,-33.29,-91.57,6.59,904.9571
1868,-17.81,-24.84,5.34,249.97871
1869,8.3,17.0,6.11,1891.2551
1870,-32.61,-72.02,5.86,1066.9261
1871,-16.49,-22.53,6.59,901.1799
1872,-15.27,-20.43,5.36,832.695
1873,-17.64,-24.79,6.22,284.4448
1874,-17.84,-25.2,5.93,232.78922
1875,-4.52,-2.95,5.38,1030.0037
1876,-12.29,-15.4,4.41,336.8066
1877,-31.2,-63.44,5.48,1183.2914
1878,-2.48,0.05,6.27,825.6477
1879,-12.0,-15.05,3.54,295.75635
1880,-12.0,-15.05,5.61,295.75635
1881,-30.42,-59.62,5.78,952.5977
1882,-33.04,-93.48,6.19,914.1863
1883,-11.82,-14.79,5.6,371.02798
1884,4.41,10.51,6.09,1031.7477
1885,25.99,51.83,6.11,1004.54016
1886,-19.72,-29.57,5.67,182.6241
1887,-19.71,-29.56,4.78,178.02142
1888,-28.9,-53.78,6.53,865.00116
1889,-3.3,-1.47,6.49,682.2869
1890,-18.96,-28.18,6.56,181.21442
1891,-18.92,-28.11,6.24,193.6639
1892,-19.11,-28.5,4.59,205.77597
1893,-19.38,-29.01,6.73,43.71723
1894,-19.38,-29.01,7.96,43.71723
1895,-19.38,-29.01,5.13,43.71723
1896,-19.38,-29.01,6.7,43.71723
1897,-19.37,-29.05,5.08,52.400574
1898,-18.86,-28.07,6.38,214.98515
1899,-19.58,-29.52,2.77,159.89972
1900,-18.33,-27.04,6.4,595.3811
1901,-19.06,-28.55,5.26,212.0679
1902,-2.65,-0.72,5.83,644.4585
1903,-17.24,-25.21,1.7,415.1786
1904,1.02,4.81,6.33,932.7036
1905,-7.91,-9.12,5.54,900.296
1906,-19.28,-29.37,6.54,190.04715
1907,-11.95,-15.84,4.09,388.51233
1908,-11.02,-14.33,5.94,748.0784
1909,-29.49,-57.44,5.78,891.0735
1910,-5.64,-5.69,3.0,861.065
1911,-19.39,-29.81,5.72,200.21776
1912,-32.91,-82.7,6.43,1427.4181
1913,-12.03,-16.2,6.12,537.19775
1914,-0.47,2.12,5.4,781.9087
1915,-28.09,-52.71,6.26,755.9319
1916,17.88,32.68,5.6,1139.6401
1917,-32.72,-93.8,5.34,899.72986
1918,-19.15,-29.79,6.05,262.97665
1919,-21.75,-35.37,6.11,1375.9641
1920,-12.59,-17.53,5.88,1131.8652
1921,-2.47,-1.19,6.37,661.961
1922,-32.77,-91.73,3.76,835.0807
1923,-18.54,-28.78,6.19,376.20023
1924,-1.03,0.96,5.96,867.1759
1925,11.95,21.62,6.23,1331.481
1926,-27.6,-51.89,6.16,997.23145
1927,-32.01,-73.76,6.11,1098.665
1928,-2.71,-1.9,5.18,746.30743
1929,-4.95,-5.38,6.34,777.52246
1930,-32.74,-87.43,6.75,1431.197
1931,-17.34,-26.82,3.81,330.81766
1932,-17.32,-26.82,6.65,324.06622
1933,-19.17,-30.53,5.96,461.20343
1934,-14.03,-20.73,4.57,1097.5515
1935,-27.75,-52.81,5.31,749.05634
1936,-32.69,-90.16,6.32,1140.82
1937,-19.4,-31.16,4.8,649.69244
1938,0.35,2.63,6.04,818.9106
1939,0.67,3.1,6.11,810.26984
1940,-17.61,-27.81,6.0,516.19147
1941,13.68,24.26,6.05,835.7877
1942,-20.35,-33.62,6.5,1064.3298
1943,16.12,28.66,6.15,1256.449
1944,-23.71,-41.62,6.38,808.28827
1945,-0.5,0.96,6.43,909.806
1946,-7.31,-10.09,4.86,1027.3519
1947,-30.52,-66.21,5.82,1239.0613
1948,-16.59,-26.45,2.05,349.76324
1949,-16.59,-26.45,4.21,349.76324
1950,-17.03,-27.25,6.22,329.11258
1951,-3.65,-4.35,6.59,707.0045
1952,-16.19,-25.71,4.95,557.03827
1953,-30.97,-107.93,5.19,1473.1943
1954,-3.96,-4.93,6.36,695.23
1955,-15.44,-24.4,5.93,916.7953
1956,-28.86,-58.81,2.64,676.77936
1957,-20.37,-34.44,6.52,1004.5276
1958,-28.44,-57.23,5.45,756.3237
1959,-16.83,-27.44,6.42,406.4784
1960,-32.1,-96.51,6.31,1052.2734
1961,-3.43,-4.62,6.21,726.72437
1962,-22.74,-40.74,6.21,847.8204
1963,-14.59,-23.54,4.91,999.0764
1964,-31.3,-104.9,5.78,1301.3622
1965,-22.94,-41.6,6.15,742.2442
1966,-28.32,-58.18,6.34,632.15295
1967,-18.32,-31.24,6.02,835.054
1968,-24.73,-46.52,5.87,824.92957
1969,13.88,23.61,5.94,790.70544
1970,-15.9,-26.44,6.31,538.9313
1971,10.75,18.02,5.47,1248.1963
1972,-27.37,-55.12,6.19,1143.9756
1973,-28.49,-59.62,5.29,838.7815
1974,6.03,9.89,6.58,954.6625
1975,-23.08,-42.74,5.73,913.5927
1976,17.24,29.63,6.13,1174.9558
1977,-4.28,-7.05,6.95,889.6374
1978,-12.81,-21.57,6.09,1134.8252
1979,7.29,11.51,6.29,1515.9926
1980,-23.43,-44.43,6.34,1137.8518
1981,-29.36,-64.95,6.25,1069.2913
1982,-24.26,-46.76,6.15,648.41833
1983,-24.27,-46.79,3.6,648.6562
1984,-30.51,-72.25,6.39,1004.0833
1985,-6.55,-11.39,6.0,938.6749
1986,-16.48,-29.24,6.34,920.1242
1987,-9.71,-16.9,5.79,1137.0574
1988,-13.83,-24.32,5.95,848.2273
1989,-7.14,-12.6,5.72,662.552
1990,-5.44,-9.82,5.49,1279.4526
1991,-30.22,-110.68,6.05,1082.526
1992,14.75,24.07,6.54,835.9976
1993,-7.33,-13.17,5.29,644.8113
1994,19.98,34.87,6.2,1503.5587
1995,5.91,8.42,4.52,797.5249
1996,-27.1,-57.29,5.17,1007.81696
1997,-3.64,-7.23,6.07,748.33514
1998,-20.83,-39.4,3.55,1083.6624
1999,-10.98,-19.75,5.27,1385.1306
2000,-21.35,-40.81,6.17,987.7816
2001,-18.94,-35.3,6.03,967.4913
2002,-1.61,-4.13,4.86,1190.1755
2003,12.26,19.13,6.29,1043.6836
2004,-18.5,-34.51,2.06,928.5234
2005,-25.79,-53.45,6.22,1056.6338
2006,15.88,25.85,6.14,1079.1309
2007,-15.84,-29.37,5.97,882.3124
2008,-30.16,-73.21,5.31,1121.5703
2009,-27.75,-61.02,6.32,970.28436
2010,-7.57,-14.49,4.91,899.9761
2011,5.28,6.61,4.74,1180.1821
2012,6.28,8.16,3.97,782.407
2013,0.51,-1.44,5.56,1067.7911
2014,-8.85,-16.98,5.8,918.0492
2015,-31.37,-95.47,4.35,868.43335
2016,-6.55,-13.16,5.52,570.9271
2017,-28.79,-66.55,6.61,1061.3237
2018,2.72,2.09,6.25,1082.1115
2019,-11.48,-21.83,5.97,1118.5574
2020,-30.61,-78.37,3.85,897.07166
2021,-20.1,-39.35,5.49,1131.3035
2022,-29.78,-112.53,5.65,1040.4794
2023,-30.93,-82.18,6.18,1039.8356
2024,-12.57,-24.02,5.98,757.96954
2025,6.69,8.42,6.45,877.9578
2026,-23.29,-47.82,5.87,680.79663
2027,16.59,26.56,5.2,1019.2608
2028,3.85,3.5,5.98,1376.0011
2029,14.72,22.67,4.99,702.04846
2030,-3.34,-8.57,6.06,438.80988
2031,-16.76,-32.89,5.35,1281.8105
2032,-29.34,-71.36,6.38,1084.3167
2033,-6.22,-13.51,5.59,612.7062
2034,0.77,-2.01,4.58,1000.4126
2035,-22.22,-45.82,3.81,1061.038
2036,-22.93,-47.91,6.17,673.7033
2037,-12.22,-24.41,4.78,668.4487
2038,-2.94,-8.31,6.71,367.01178
2039,-17.25,-34.41,5.97,911.49585
2040,-27.06,-61.35,3.12,857.31445
2041,19.44,32.37,6.25,1171.3225
2042,-30.69,-84.31,4.51,1287.545
2043,-25.02,-54.68,6.45,1021.948
2044,-30.3,-80.39,6.35,663.8048
2045,13.13,19.0,6.49,979.02454
2046,3.15,1.34,5.9,1035.7858
2047,-2.73,-8.46,4.41,367.00003
2048,-7.61,-16.87,6.12,763.5474
2049,-30.17,-79.64,5.17,671.7903
2050,-6.96,-15.88,6.59,774.6028
2051,-11.17,-23.4,6.31,941.38116
2052,-2.88,-8.98,5.92,467.24963
2053,-27.23,-63.46,5.63,906.9286
2054,11.96,16.42,6.47,699.45544
2055,-27.4,-64.45,6.7,912.9761
2056,-26.09,-59.36,4.87,1061.2921
2057,-12.14,-25.49,6.0,641.49805
2058,-14.5,-30.05,6.57,743.0137
2059,-28.83,-117.35,6.2,1479.166
2060,-21.18,-44.85,6.69,1434.2634
2061,-8.96,-19.79,0.5,1417.5876
2062,-30.52,-103.55,6.53,1457.5002
2063,-2.49,-8.72,5.4,461.00125
2064,-30.8,-96.8,5.11,1044.2228
2065,-17.85,-37.29,5.66,1217.5803
2066,2.06,-1.22,6.32,1033.8893
2067,-5.57,-14.16,6.6,854.04517
2068,-24.46,-54.53,6.36,1118.1365
2069,-28.29,-69.32,6.55,1069.0986
2070,-14.54,-30.67,5.87,764.42334
2071,-14.6,-30.84,6.28,812.20264
2072,-30.41,-85.48,5.94,1482.4056
2073,-30.72,-93.46,6.36,855.9265
2074,-0.22,-5.32,6.02,1195.69
2075,-7.65,-18.09,5.99,938.5129
2076,-6.59,-16.37,5.87,751.8067
2077,14.69,21.05,3.72,872.07764
2078,23.4,41.66,6.4,1557.4576
2079,15.18,22.0,6.44,744.1588
2080,14.84,21.27,6.14,829.1891
2081,12.7,17.05,5.89,706.4885
2082,-27.36,-66.12,5.57,1158.912
2083,-29.44,-77.72,6.52,832.3259
2084,0.84,-3.97,4.82,1160.631
2085,-18.47,-39.76,3.71,1067.0562
2086,-21.88,-48.25,5.96,846.06195
2087,-26.53,-63.07,4.97,887.7737
2088,10.41,12.54,1.9,820.44824
2089,-29.25,-76.89,6.1,987.3312
2090,-21.94,-48.66,6.36,862.3493
2091,10.94,13.4,4.26,1107.0531
2092,-24.73,-57.03,5.5,1033.3434
2093,-11.31,-25.64,6.22,541.4507
2094,-29.63,-80.32,5.29,664.30316
2095,6.73,5.66,2.62,1072.2773
2096,10.37,12.16,6.22,734.02795
2097,-12.29,-27.67,6.22,958.4276
2098,-24.82,-57.68,6.44,961.12726
2099,-5.52,-15.49,5.7,874.97314
2100,-10.92,-25.14,5.9,628.8817
2101,12.01,15.09,5.73,913.4011
2102,-30.42,-92.38,4.65,1016.1034
2103,-11.43,-26.35,5.22,676.39276
2104,-30.42,-93.98,6.63,848.1771
2105,12.6,15.99,5.96,608.84717
2106,-25.64,-61.23,4.36,916.8922
2107,-15.87,-35.5,6.12,858.7506
2108,-15.93,-35.67,5.03,820.8774
2109,-12.18,-28.25,6.63,1069.5173
2110,3.97,0.1,5.98,1076.5355
2111,2.23,-2.9,6.05,1075.4802
2112,13.19,16.78,6.05,707.3104
2113,-12.83,-29.79,4.53,1030.5371
2114,-29.37,-81.27,6.45,857.5783
2115,10.21,10.85,6.42,638.4302
2116,-0.2,-7.47,6.37,1036.3055
2117,-27.59,-70.77,5.81,828.7832
2118,-17.08,-38.96,6.22,1081.7008
2119,10.05,10.4,6.1,663.3077
2120,-27.23,-69.46,3.96,867.7031
2121,17.55,25.53,6.34,801.74097
2122,5.07,1.32,6.24,1014.92303
2123,14.17,18.2,6.45,876.0849
2124,-6.31,-18.68,4.12,1100.751
2125,-29.44,-111.13,5.47,1115.0529
2126,19.31,29.39,6.39,1429.513
2127,-10.13,-25.74,6.59,831.48047
2128,-15.77,-36.95,4.95,786.35944
2129,-21.74,-51.28,6.05,1092.3025
2130,-1.18,-10.03,5.14,949.5199
2131,-24.51,-60.02,5.55,912.2795
2132,10.37,10.31,5.87,661.66
2133,-5.1,-17.02,6.08,1105.8013
2134,0.72,-6.99,4.16,868.9192
2135,-0.86,-9.69,4.63,964.5492
2136,-17.25,-40.72,6.2,884.48016
2137,8.02,5.82,6.34,1125.9639
2138,-28.53,-78.86,5.67,978.7571
2139,6.02,1.9,6.23,1113.5906
2140,-21.62,-52.33,5.04,924.74744
2141,6.99,3.43,6.12,1282.5149
2142,-13.54,-33.6,5.21,1170.3749
2143,8.53,6.13,5.36,1214.9589
2144,-7.78,-22.73,5.67,1455.9901
2145,-8.38,-23.85,5.63,1255.1088
2146,4.2,-1.78,6.08,1282.5936
2147,10.24,9.08,6.12,902.9667
2148,-17.53,-42.87,4.93,1116.9424
2149,-23.36,-58.43,5.65,1111.1968
2150,-14.81,-37.01,5.87,913.1802
2151,-29.34,-88.97,6.45,1467.6747
2152,17.94,24.82,5.36,784.68097
2153,10.03,8.28,6.36,1119.084
2154,-11.87,-31.57,5.38,990.6723
2155,-16.64,-41.51,4.67,934.3607
2156,-20.34,-50.46,6.95,906.8873
2157,-26.78,-72.13,6.35,452.25595
2158,-26.76,-72.18,5.93,450.61713
2159,-2.72,-14.81,4.42,977.0591
2160,-24.16,-61.98,5.8,977.08167
2161,-14.9,-38.04,6.66,1096.033
2162,-27.43,-75.9,6.58,1257.7598
2163,-19.78,-49.46,5.47,661.40356
2164,-22.22,-56.08,5.81,1285.8256
2165,20.75,31.38,5.32,1566.8984
2166,-19.19,-48.22,5.78,900.0752
2167,-5.4,-20.31,6.55,1288.5015
2168,-18.01,-45.72,5.31,1062.4613
2169,1.28,-8.54,5.93,605.72955
2170,-23.48,-60.83,5.83,1004.85864
2171,-25.76,-69.26,6.12,906.8048
2172,15.63,18.71,6.3,1080.8307
2173,1.77,-7.75,5.75,614.52167
2174,-8.28,-25.81,5.73,1197.8252
2175,13.95,15.03,6.82,855.75214
2176,13.95,15.03,6.09,855.75214
2177,-24.26,-63.94,5.02,1192.9846
2178,-26.36,-72.3,6.51,462.9772
2179,-11.9,-33.29,6.17,710.79675
2180,-19.0,-49.01,5.5,641.3181
2181,-25.51,-69.16,5.5,955.26355
2182,-17.24,-44.88,6.35,845.756
2183,-15.74,-41.53,5.56,978.5908
2184,-0.37,-12.26,6.33,700.5301
2185,2.76,-6.8,5.8,838.9385
2186,-18.95,-49.43,5.71,610.8731
2187,-25.92,-71.57,6.27,623.2335
2188,15.3,17.18,6.04,1124.8729
2189,6.84,0.42,5.78,1418.689
2190,1.6,-9.08,6.56,671.42926
2191,-2.44,-16.25,6.04,669.2987
2192,-20.4,-53.3,6.27,819.6912
2193,0.63,-10.92,5.75,852.6937
2194,-29.19,-95.8,5.71,1024.5508
2195,-12.05,-34.41,6.15,696.0304
2196,-28.89,-91.36,5.05,1246.8678
2197,2.19,-8.22,6.39,523.4489
2198,-1.12,-14.13,4.95,870.1393
2199,-2.06,-15.81,4.48,610.6234
2200,-20.4,-53.82,5.72,899.11957
2201,19.01,25.57,5.35,712.58997
2202,-10.95,-32.58,6.18,588.4537
2203,-24.63,-67.37,5.58,1251.069
2204,-26.9,-77.28,6.49,1057.2013
2205,-11.77,-34.32,5.05,652.2929
2206,-20.02,-53.21,6.09,886.02734
2207,0.42,-12.07,6.58,555.3706
2208,-3.5,-19.1,6.45,1030.2096
2209,22.46,34.84,4.8,1504.2926
2210,-9.75,-30.74,6.62,1060.7456
2211,-25.77,-72.67,6.31,708.36
2212,-27.68,-83.3,4.81,1477.0223
2213,-16.35,-44.88,6.52,731.01654
2214,0.24,-12.85,5.88,555.5623
2215,19.81,26.97,4.98,1218.008
2216,2.52,-8.85,3.28,621.97815
2217,9.05,3.19,6.92,1610.4327
2218,-10.05,-31.99,5.83,683.56464
2219,5.92,-2.72,4.35,1288.7336
2220,0.92,-11.8,5.2,680.8656
2221,-29.0,-99.01,5.06,1304.3114
2222,-1.55,-16.49,5.91,510.59872
2223,-0.4,-14.51,5.3,777.2399
2224,-10.27,-32.83,5.83,597.5604
2225,-18.52,-50.86,6.39,923.33813
2226,-20.57,-56.31,6.54,976.7522
2227,-10.98,-34.4,3.98,706.31305
2228,13.89,12.45,6.52,1034.7032
2229,-2.04,-17.71,5.33,689.76764
2230,3.5,-7.72,6.08,675.7923
2231,-5.13,-23.42,6.07,987.42065
2232,-5.94,-25.02,6.64,963.8982
2233,-8.21,-29.27,5.65,1171.7379
2234,-10.23,-33.24,5.99,628.6545
2235,0.3,-13.71,6.39,598.1972
2236,-7.36,-27.81,6.37,905.22375
2237,-12.07,-37.0,6.1,832.5866
2238,19.12,24.41,4.48,623.79126
2239,13.97,12.34,6.38,1039.0007
2240,3.53,-7.99,6.25,683.6918
2241,-2.03,-18.04,5.04,721.82355
2242,-16.84,-47.51,5.91,874.228
2243,-16.09,-45.81,5.99,842.7141
2244,-14.02,-41.37,5.01,1134.826
2245,-28.65,-95.31,5.01,1037.0383
2246,-7.3,-27.94,6.63,898.57904
2247,-2.99,-20.16,5.39,948.53455
2248,-4.38,-22.7,6.57,1069.8337
2249,-15.15,-44.13,5.92,831.89417
2250,-0.94,-16.59,6.59,524.92316
2251,-5.23,-24.47,5.71,811.77716
2252,-20.22,-56.9,6.67,943.03
2253,-0.67,-16.37,6.16,562.5419
2254,-17.38,-50.04,6.07,1028.246
2255,-12.33,-38.79,6.75,895.8966
2256,-21.89,-62.35,4.37,922.48413
2257,19.54,24.65,5.94,655.59454
2258,0.92,-13.88,6.32,660.2097
2259,-3.07,-21.14,6.24,990.4346
2260,-14.89,-44.48,5.14,795.794
2261,-28.8,-105.75,5.09,1549.8801
2262,-23.14,-66.6,6.0,1058.8066
2263,-22.61,-65.05,5.53,855.33685
2264,17.33,18.86,5.36,1456.1031
2265,-22.43,-64.56,5.87,885.0362
2266,-16.05,-47.52,5.52,778.2643
2267,-11.47,-37.7,5.36,661.1869
2268,-13.9,-42.91,6.06,945.9304
2269,-0.12,-16.36,5.69,662.66266
2270,-11.05,-36.99,6.22,681.8605
2271,-16.27,-48.51,5.81,904.39
2272,7.06,-3.28,6.43,1141.2949
2273,-10.59,-36.36,5.27,810.41656
2274,-27.47,-88.17,6.43,951.4232
2275,-8.34,-31.97,4.9,1039.0259
2276,-1.32,-19.0,6.54,861.5884
2277,1.63,-13.76,6.35,855.21436
2278,-26.2,-81.05,6.41,849.14154
2279,-21.04,-61.81,5.78,692.689
2280,-5.63,-27.47,6.31,805.1377
2281,-25.58,-78.49,7.04,1052.1407
2282,-19.43,-57.52,3.02,995.0537
2283,-28.49,-102.28,6.64,1214.6104
2284,-11.94,-40.17,5.64,875.26355
2285,23.58,35.86,5.97,1293.2052
2286,4.17,-9.72,2.88,1017.1096
2287,-0.56,-18.48,6.0,907.7788
2288,-20.78,-61.63,5.53,664.3257
2289,16.17,14.65,4.91,1310.5122
2290,-25.01,-76.8,6.6,1043.0427
2291,19.0,21.37,5.64,1120.8173
2292,-4.52,-26.36,6.4,687.5773
2293,19.78,23.47,5.21,787.0727
2294,-14.27,-46.06,1.98,988.4492
2295,-8.37,-33.93,6.67,762.3689
2296,-20.24,-61.03,3.85,754.59515
2297,7.85,-3.5,6.71,1080.9872
2298,-4.03,-25.68,4.44,719.7894
2299,-4.03,-25.67,6.72,720.6575
2300,-1.97,-21.9,6.26,938.4781
2301,-10.63,-38.67,6.19,886.58075
2302,1.56,-15.66,6.33,826.7096
2303,-12.83,-43.47,6.24,1152.7795
2304,5.07,-9.28,6.06,1188.7231
2305,-11.22,-40.25,5.22,842.1196
2306,-14.78,-47.89,6.6,1029.1099
2307,-19.45,-59.47,6.34,899.5707
2308,1.06,-16.91,6.24,895.138
2309,-11.8,-41.58,6.12,918.77075
2310,-2.55,-23.63,5.98,1167.1587
2311,-17.04,-53.44,5.63,1350.0183
2312,-5.12,-28.6,6.66,549.8522
2313,-6.25,-30.78,5.87,753.82556
2314,15.89,12.64,6.56,1081.7279
2315,-4.66,-27.97,6.51,475.62207
2316,-20.96,-64.46,5.62,862.47375
2317,-7.48,-33.48,6.35,765.07446
2318,-18.07,-56.62,6.39,1215.3237
2319,9.64,-1.17,6.43,1180.0249
2320,-26.16,-85.18,5.61,1097.1069
2321,-9.23,-37.13,6.4,585.6019
2322,-25.23,-80.64,5.98,550.8341
2323,-21.95,-68.16,6.31,1008.6473
2324,-6.2,-31.45,5.87,855.49316
2325,-7.62,-34.21,6.15,686.96747
2326,-25.29,-81.21,-0.72,502.37418
2327,-5.05,-29.38,6.71,559.17163
2328,-8.89,-36.86,6.27,442.39734
2329,-20.13,-62.91,6.25,818.6476
2330,4.26,-12.06,6.22,1305.3282
2331,20.19,23.03,5.88,832.7095
2332,8.92,-3.15,5.55,1090.9177
2333,-4.02,-27.59,5.55,569.1011
2334,-5.25,-29.9,5.2,599.5439
2335,-5.5,-30.41,5.55,624.07245
2336,-26.42,-87.59,6.48,729.1686
2337,-27.23,-93.28,6.27,768.1307
2338,15.95,11.8,5.9,1212.0822
2339,7.41,-6.37,6.47,1471.5051
2340,2.41,-15.9,6.23,731.2564
2341,-25.19,-81.36,6.51,518.5503
2342,-0.38,-21.14,6.15,718.4346
2343,4.35,-12.42,4.15,1365.889
2344,-7.39,-34.52,5.06,701.74695
2345,-26.63,-89.52,5.8,992.4702
2346,26.15,45.48,6.54,1059.8745
2347,-4.27,-28.58,6.48,497.76797
2348,-23.97,-76.45,5.76,1160.0243
2349,-16.46,-54.0,6.07,1322.1099
2350,26.61,48.25,6.65,1178.6265
2351,0.1,-20.58,6.59,472.7446
2352,-27.82,-100.35,5.56,908.01624
2353,-20.76,-65.88,6.48,784.57837
2354,-27.04,-93.01,6.46,781.0801
2355,-3.72,-28.04,6.16,624.5231
2356,-8.21,-36.66,4.6,354.13284
2357,-8.21,-36.66,5.4,354.13284
2358,-8.21,-36.66,5.6,354.13284
2359,-12.78,-46.2,5.77,1232.0635
2360,-27.04,-93.47,6.27,761.9101
2361,-18.76,-60.64,4.48,614.1549
2362,-0.58,-22.47,6.57,906.1615
2363,25.92,43.71,5.73,1277.9551
2364,-18.59,-60.47,5.74,607.39844
2365,25.02,39.05,6.24,1636.5461
2366,3.31,-15.57,6.2,876.42676
2367,-9.26,-39.58,5.93,1028.0038
2368,-21.47,-69.22,6.32,915.3152
2369,-25.9,-87.08,5.82,718.32
2370,0.68,-20.62,6.14,350.70435
2371,2.93,-16.55,6.4,762.6901
2372,10.52,-1.72,5.87,1181.2126
2373,-10.51,-42.42,6.16,845.09485
2374,1.04,-20.2,6.65,415.97012
2375,0.95,-20.44,5.23,349.33502
2376,19.75,20.03,6.45,1048.5912
2377,-27.55,-100.04,5.38,949.94434
2378,1.14,-20.39,6.03,389.7806
2379,-10.01,-41.81,5.15,790.16974
2380,-16.46,-56.17,5.93,1424.6658
2381,-8.05,-38.02,5.43,774.06226
2382,-2.02,-26.43,5.84,883.00433
2383,11.0,-1.32,6.42,1274.7498
2384,-23.84,-78.81,5.27,1097.5392
2385,-0.75,-24.3,4.5,892.792
2386,-6.9,-36.01,5.6,797.5953
2387,-14.53,-52.11,4.33,1022.41
2388,-19.1,-63.53,5.84,775.6602
2389,-25.36,-85.89,5.22,980.4487
2390,-21.01,-69.2,6.2,826.1301
2391,2.55,-18.32,5.53,1178.1665
2392,-9.17,-40.85,6.24,986.6759
2393,-19.61,-65.23,6.34,526.59644
2394,22.04,26.13,5.94,1487.01
2395,-4.52,-31.99,5.1,1073.5547
2396,24.82,36.91,5.92,1147.7021
2397,-17.68,-60.46,5.69,660.8236
2398,9.13,-6.04,5.27,842.9485
2399,-19.72,-66.04,5.24,543.83954
2400,-24.0,-80.56,5.6,659.20886
2401,26.41,45.41,5.45,1023.67346
2402,20.64,21.39,5.85,884.28625
2403,-13.18,-49.92,6.4,1182.7444
2404,-0.23,-24.3,6.45,888.41693
2405,13.78,3.48,5.29,1101.0321
2406,1.0,-22.21,5.88,823.1855
2407,-19.88,-67.03,6.44,707.7106
2408,-26.71,-95.48,6.29,1169.8981
2409,-3.19,-30.29,5.8,958.72644
2410,-26.05,-91.43,6.15,939.23474
2411,-18.94,-64.69,5.42,449.14606
2412,-25.4,-88.03,5.7,879.72534
2413,-1.37,-27.17,6.55,653.7377
2414,-13.68,-51.99,4.54,731.9266
2415,-17.54,-61.29,5.62,745.653
2416,-23.8,-81.18,6.19,633.0287
2417,8.07,-9.38,6.44,1187.8295
2418,-5.67,-35.89,5.52,1256.5713
2419,14.54,4.21,5.69,1088.3451
2420,14.77,4.68,5.2,1160.9484
2421,4.45,-16.77,1.93,885.7147
2422,-0.31,-25.87,6.06,691.67505
2423,-11.61,-48.11,5.7,843.3682
